datetime,created_at,updated_at,timestamp,zone_name,carbon_intensity_avg,carbon_intensity_production_avg,carbon_intensity_discharge_avg,carbon_intensity_import_avg,total_production_avg,total_storage_avg,total_discharge_avg,total_import_avg,total_export_avg,total_consumption_avg,production_sources,power_origin_percent_fossil_avg,power_origin_percent_renewable_avg,power_production_percent_fossil_avg,power_production_percent_renewable_avg,power_production_nuclear_avg,power_production_geothermal_avg,power_production_biomass_avg,power_production_coal_avg,power_production_wind_avg,power_production_solar_avg,power_production_hydro_avg,power_production_gas_avg,power_production_oil_avg,power_production_unknown_avg,power_consumption_nuclear_avg,power_consumption_geothermal_avg,power_consumption_biomass_avg,power_consumption_coal_avg,power_consumption_wind_avg,power_consumption_solar_avg,power_consumption_hydro_avg,power_consumption_gas_avg,power_consumption_oil_avg,power_consumption_unknown_avg,power_consumption_battery_discharge_avg,power_consumption_hydro_discharge_avg,power_net_discharge_battery_avg,power_net_discharge_hydro_avg,power_net_import_GB_avg,carbon_intensity_exchange_GB_avg,power_net_import_GB-NIR_avg,carbon_intensity_exchange_GB-NIR_avg,latest_forecasted_wind_x_avg,latest_forecasted_wind_y_avg,latest_forecasted_solar_avg,latest_forecasted_temperature_avg,latest_forecasted_dewpoint_avg,latest_forecasted_precipitation_avg,latest_forecasted_price_avg,latest_forecasted_production_avg,latest_forecasted_consumption_avg,latest_forecasted_power_net_import_GB_avg,latest_forecasted_power_net_import_GB-NIR_avg,latest_forecasted_production_solar_avg,latest_forecasted_production_wind_avg
2019-10-01T04:00:00+00:00,2022-02-08T07:17:15.526544+00:00,2022-02-08T07:17:15.526544+00:00,1569902400,IE,366.87,365.88,,379.3,2317,214,0,194.8,464,1833.8,entsoe.eu,59.39,40.61,59.32,40.68,,,,299.5,794.5,,148,680.5,394.5,0,0,0,0,252.97,636.62,0,108.08,548.4,287.74,0,0,0,,-214,-464,367.23,194.8,379.3,-2.98,-2.18,0,283.79,282.99,1.14,29,,2462,-468,,,481
2019-10-01T05:00:00+00:00,2022-02-08T07:20:31.772237+00:00,2022-02-08T07:20:31.772237+00:00,1569906000,IE,339.38,341.4,327.25,327.85,2569.5,102,0,178.68,504,2142.18,entsoe.eu,54.06,45.94,54.45,45.55,,,,310,1022,,146,632.5,459,0,0,0,0,270.13,866.95,0,113.42,532.17,355.82,0,0,3.69,,-102,-504,340.98,178.68,327.85,-2.99,-3.09,0,283.69,282.82,1.35,35.78,,2612,-500,,,499
2019-10-01T06:00:00+00:00,2022-02-08T07:17:02.676490+00:00,2022-02-08T07:17:02.676490+00:00,1569909600,IE,339.58,341.89,327.25,295.4,2925.5,0,34.5,153.72,470,2643.72,entsoe.eu,55.54,44.46,55.94,44.06,,,,307,1124.5,,145,901.5,447.5,0,0,0,0,283.6,1022.7,0,122.97,805,379.73,0,0,29.72,,34.5,-470,338.61,153.72,295.4,-3.19,-4.2,0,283.62,282.63,1.47,44.71,,3251,-465,,,540
2019-10-01T07:00:00+00:00,2022-02-08T07:20:31.772237+00:00,2022-02-08T07:20:31.772237+00:00,1569913200,IE,340.03,340.9,327.25,300.48,3112,0,54.5,45.38,258,2953.88,entsoe.eu,56.13,43.87,56.24,43.76,,,,303,1180.5,,150.5,1030.5,447.5,0,0,0,0,285.87,1107.63,0,138.49,960.69,411.52,0,0,49.67,,54.5,-258,340.85,45.38,300.55,-2.84,-4.58,0,283.34,282.29,0.02,47.33,,3846,-247,,,591
2019-10-01T08:00:00+00:00,2022-02-08T07:17:02.676490+00:00,2022-02-08T07:17:02.676490+00:00,1569916800,IE,313.09,313,327.25,,3181.5,0,12.5,0,188.4,3005.6,entsoe.eu,51.48,48.52,51.47,48.53,,,,301.5,1371.5,,166,894.5,448,0,0,0,0,283.71,1290.41,0,156.2,841.94,421.57,0,0,11.77,,12.5,-115,315.92,-73.4,307.24,-2.53,-5.69,19.17,283.42,282.02,0.03,43.99,,3974,-120,,,631
2019-10-01T09:00:00+00:00,2022-02-08T07:20:39.984346+00:00,2022-02-08T07:20:39.984346+00:00,1569920400,IE,279.96,280.09,327.25,,3315,0,11.5,0,288,3038.5,entsoe.eu,46.09,53.91,46.13,53.87,,,,299.5,1607,,173.5,885.5,349.5,0,0,0,0,273.49,1469.19,0,158.5,808.9,317.92,0,0,10.5,,11.5,-195,282.48,-93,285.05,-2.34,-5.74,45,283.51,281.67,0.02,41.83,,4057,-195,,,645
2019-10-01T10:00:00+00:00,2022-02-08T07:20:31.772237+00:00,2022-02-08T07:20:31.772237+00:00,1569924000,IE,240.13,239.58,,344.52,3151,0,0,11.72,160,3002.72,entsoe.eu,39.27,60.73,39.18,60.82,,,,285.5,1744.5,,172,746,203,0,0,0,0,273.54,1660.51,0,163.02,713.24,192.41,0,0,0,,0,-160,240.21,11.72,321.49,-2.02,-6.17,80.83,283.73,281.49,0.02,39.27,,4045,-161,,,663
2019-10-01T11:00:00+00:00,2022-02-08T07:20:31.772237+00:00,2022-02-08T07:20:31.772237+00:00,1569927600,IE,239.06,235.85,327.25,358.49,3143,0,55.5,44.25,265,2977.75,entsoe.eu,38.32,61.68,38.06,61.94,,,,268.5,1750.5,,176,741,207,0,0,0,0,254.01,1623.88,0,161.6,697.1,190.07,0,0,51.08,,55.5,-265,239.4,44.25,358.49,-1.78,-6.84,119.17,284.17,281.34,0.05,38.21,,4060,-270,,,709
2019-10-01T12:00:00+00:00,2022-02-08T07:20:31.772237+00:00,2022-02-08T07:20:31.772237+00:00,1569931200,IE,222.98,219.97,327.25,372.02,3311,0,91.5,1.82,387,3017.32,entsoe.eu,35.14,64.86,35.12,64.88,,,,255,1937.5,,178.5,733.5,206.5,0,0,0,0,226.42,1717.72,0,158.14,651.06,182.93,0,0,81.05,,91.5,-387,223.11,1.82,328.63,-1.37,-6.9,154.08,284.37,280.96,0.06,36.77,,4110,-390,,,782
2019-10-01T13:00:00+00:00,2022-02-08T07:20:31.772237+00:00,2022-02-08T07:20:31.772237+00:00,1569934800,IE,223.46,222.38,327.25,394.78,3503,0,26.5,0,491.32,3038.18,entsoe.eu,36.64,63.36,36.59,63.41,,,,258.5,2029.5,,182,819.5,213.5,0,0,0,0,223.17,1745.76,0,156.39,706.63,183.46,0,0,22.77,,26.5,-491,223.5,-0.33,305.54,-0.92,-6.89,360.83,284.61,280.71,0.01,36.67,,3989,-487,,,848
2019-10-01T14:00:00+00:00,2022-02-08T07:17:15.526544+00:00,2022-02-08T07:17:15.526544+00:00,1569938400,IE,217.91,216.15,327.25,384.68,3612,0,25.5,11.72,462,3187.22,entsoe.eu,35.64,64.36,35.46,64.54,,,,260.5,2129.5,,192.5,813,216.5,0,0,0,0,230.45,1861.54,0,167.64,716.88,188.52,0,0,22.19,,25.5,-462,217.93,11.72,332.66,-0.86,-7.21,377.5,284.71,280.46,0.02,39.93,,4016,-461,,,912
2019-10-01T15:00:00+00:00,2022-02-08T07:17:21.012786+00:00,2022-02-08T07:17:21.012786+00:00,1569942000,IE,247.13,246.45,327.25,343.07,3733.5,0,22,0,500.05,3255.45,entsoe.eu,41.2,58.8,41.15,58.85,,,,257.5,1989,,199,968,320,0,0,0,0,223.38,1723.07,0,172.16,840.92,276.88,0,0,19.03,,22,-479,246.51,-21.05,273.23,-0.73,-7.37,351.67,284.45,280.06,0.03,43.85,,4071,-467,,,960
2019-10-01T16:00:00+00:00,2022-02-08T07:17:15.526544+00:00,2022-02-08T07:17:15.526544+00:00,1569945600,IE,272.39,271.94,327.25,,3674,0,27,0,382.95,3318.05,entsoe.eu,45.82,54.18,45.81,54.19,,,,258.5,1778,,200.5,1070.5,366.5,0,0,0,0,231.77,1593.73,0,179.78,959.9,328.64,0,0,24.23,,27,-267,271.97,-115.95,271.96,-0.81,-7.13,325.83,284.1,279.84,0.03,48.9,,4185,-257,,,974
2019-10-01T17:00:00+00:00,2022-02-08T07:20:39.984346+00:00,2022-02-08T07:20:39.984346+00:00,1569949200,IE,304.14,303.74,327.25,,3392.5,0,89.5,0,313,3169,entsoe.eu,50.27,49.73,50.27,49.73,,,,266,1441.5,,200,1085,400,0,0,0,0,242.02,1313.57,0,181.98,987.14,363.87,0,0,80.42,,89.5,-130,306.55,-183,306.31,-0.68,-6.22,296,283.4,279.63,0.04,53.71,,4260,-125,,,950
2019-10-01T18:00:00+00:00,2022-02-08T07:20:39.984346+00:00,2022-02-08T07:20:39.984346+00:00,1569952800,IE,334.43,334.82,327.25,,3184,0,209,0,136.57,3256.43,entsoe.eu,53.52,46.48,53.51,46.49,,,,268,1175.5,,193,1107,440.5,0,0,0,0,257.26,1127.84,0,185.14,1062.64,422.86,0,0,200.66,,209,-15,329.81,-121.58,333.09,-0.46,-5.36,254.58,282.09,278.9,0.04,55.65,,4160,-18,,,897
2019-10-01T19:00:00+00:00,2022-02-08T07:20:39.984346+00:00,2022-02-08T07:20:39.984346+00:00,1569956400,IE,360.5,361.69,327.25,378.56,2974.5,0,186,117.53,8,3270.03,entsoe.eu,58.08,41.57,57.64,42.36,,,,300,971.5,,181.5,1088.5,433,0,11.38,0,2.51,312.44,990.84,0,180.83,1157.93,428.65,0.18,0,185.27,,186,-8,318.88,117.53,402.36,-0.21,-4.83,0,281.18,278.38,0,52.44,,4370,-5,,,794
2019-10-01T20:00:00+00:00,2022-02-08T07:20:31.772237+00:00,2022-02-08T07:20:31.772237+00:00,1569960000,IE,372.2,371.76,327.25,420.48,2768.5,0,84,103.12,0,2955.62,entsoe.eu,60.96,38.87,60.49,39.51,,,,302,868,,175,984,439.5,0,5.01,0,1.22,318.35,888.14,0,175.39,1043.74,439.5,0.09,0,84.18,,84,1,274.31,102.12,421.91,0.02,-4.31,0,280.65,277.84,0,45.09,,4140,1,,,671
2019-10-01T21:00:00+00:00,2022-02-08T07:20:31.772237+00:00,2022-02-15T01:32:55.936672+00:00,1569963600,IE,382.07,381.7,327.25,407.06,2603.5,0,35.5,116.17,0,2755.18,entsoe.eu,63.32,36.38,63.08,36.92,,,,294.5,767,,172,942.5,427.5,0,8.39,0,1.9,316.33,792.31,0,172.48,1000.54,427.51,0.18,0,35.53,,35.5,0,,116.17,407.06,0.38,-3.79,0,280.44,277.85,0.01,37.42,,3731,0,,,545
2019-10-01T22:00:00+00:00,2022-02-08T07:17:02.676490+00:00,2022-02-15T01:33:05.629046+00:00,1569967200,IE,373.8,369.61,327.25,415.63,2148.5,0,5.5,220.28,6,2368.28,entsoe.eu,61.36,37.88,60.63,39.37,,,,295.5,669,,173.5,728.5,282,0,17.81,0,3.69,342.7,713.49,0,174.11,828.9,281.36,0.35,0,5.86,,5.5,-6,365.63,220.28,415.63,0.75,-3.43,0,279.93,277.54,0.02,35,,3276,-8,,,442
2019-10-01T23:00:00+00:00,2022-02-08T07:17:15.526544+00:00,2022-02-08T07:17:15.526544+00:00,1569970800,IE,379.28,378.52,327.25,479.09,2216,74,0,11.07,0,2153.07,entsoe.eu,61.66,38.32,61.52,38.48,,,,305,676.5,,174.5,699.5,360.5,0,0.57,0,0.13,300.07,654.41,0,167.43,684.6,342.86,0.01,0,3,,-74,0,,11.07,445.48,0.95,-3.19,0,279.82,277.38,0.02,31.83,,2829,0,,,461
2019-10-02T00:00:00+00:00,2022-02-08T07:17:15.526544+00:00,2022-02-08T07:17:15.526544+00:00,1569974400,IE,394.01,394.23,,,2249,264,0,0,95.38,1889.62,entsoe.eu,64.16,35.84,64.21,35.79,,,,312,628.5,,176.5,726,406,0,0,0,0,262.14,528.93,0,148.28,609.26,341.01,0,0,0,,-264,0,,-95.38,395.76,0.7,-3.17,0,279.65,277.18,0.03,29.72,,2648,0,,,398
2019-10-02T01:00:00+00:00,2022-02-08T07:17:15.526544+00:00,2022-02-08T07:17:15.526544+00:00,1569978000,IE,418.66,417.66,,501.66,2112.5,299,0,16.6,0,1830.1,entsoe.eu,67.98,32.01,67.83,32.17,,,,328.5,506.5,,173,717,387.5,0,0.08,0,0.02,288.18,437.72,0,148.13,624.18,331.79,0,0,0,,-299,0,,16.6,479.44,0.55,-2.98,0,279.38,276.87,0,29,,2508,0,,,335
2019-10-02T02:00:00+00:00,2022-02-08T07:20:31.772237+00:00,2022-02-08T07:20:31.772237+00:00,1569981600,IE,458.44,458.08,,463.92,2036.5,294.5,0,137.93,0,1879.93,entsoe.eu,72.68,27.01,72.58,27.42,,,,384.5,384.5,,174,635,458.5,0,5.74,0,1.12,366.68,355.94,0,150.71,603.26,396.36,0.12,0,0,,-294.5,0,,137.93,463.92,0.54,-2.72,0,279.08,276.56,0.01,28.23,,2436,0,,,273
2019-10-02T03:00:00+00:00,2022-02-08T07:17:02.676490+00:00,2022-02-08T07:17:02.676490+00:00,1569985200,IE,490.72,490.21,,524.18,2037.5,288.5,0,30.43,0,1779.43,entsoe.eu,78.54,21.46,78.43,21.57,,,,393.5,262.5,,177,712,492.5,0,0.09,0,0.02,346.66,229.45,0,152.31,627.12,423.79,0,0,0,,-288.5,0,,30.43,524.18,1.01,-2.39,0,279.22,276.69,0.02,29.16,,2405,0,,,226
2019-10-02T04:00:00+00:00,2022-02-08T07:17:02.676490+00:00,2022-02-08T07:17:02.676490+00:00,1569988800,IE,504.07,504.09,,,2151.5,285,0,0,57.58,1808.93,entsoe.eu,82.19,17.81,82.2,17.8,,,,402,205.5,,177.5,874,492.5,0,0,0,0,338.03,172.88,0,149.26,734.59,414.16,0,0,0,,-285,0,,-57.58,505.27,1.15,-2.3,0,279.14,276.56,0.02,41.43,,2428,0,,,195
2019-10-02T05:00:00+00:00,2022-02-08T07:17:15.526544+00:00,2022-02-08T07:17:15.526544+00:00,1569992400,IE,512.84,516.14,327.25,447.77,2162.5,134,0,66.22,0,2094.72,entsoe.eu,84.2,15.45,84.63,15.37,,,,402,152,,174.5,946.5,487.5,0,7.25,0,1.78,391.3,152.42,0,162.4,919.59,452.85,0.13,0,7,,-134,13,338.09,53.23,561.01,1.18,-2.2,0,278.9,276.47,0.02,44,,2582,22,,,170
2019-10-02T06:00:00+00:00,2022-02-08T07:20:39.984346+00:00,2022-02-08T07:20:39.984346+00:00,1569996000,IE,485.61,511.96,327.25,353.99,2265.5,0,19.5,430.05,0,2715.05,entsoe.eu,81.31,16.32,84.81,15.19,,,,388,154,,173.5,1073,477,0,64.35,0,14.45,431.76,226.94,2.51,178.42,1297.36,477.02,1.56,0,20.67,,19.5,259,269.24,171.05,482.32,1.19,-2.01,0,278.88,276.41,0.03,57.77,,3103,273,,,146
2019-10-02T07:00:00+00:00,2022-02-08T07:20:31.772237+00:00,2022-02-15T01:31:44.838095+00:00,1569999600,IE,470.74,516.09,327.25,334.16,2303.5,0,20.5,743.23,0,3067.22,entsoe.eu,79.67,16.43,86.32,13.68,,,,380.5,125.5,,172,1158,467.5,0,119.44,0,26.27,447.51,244.78,27.12,181.83,1525.65,467.63,3.21,0,23.79,,20.5,504,270.98,239.22,467.28,1.09,-2.01,2.5,279.11,276.46,0,72.43,,3798,500,,,128
2019-10-02T08:00:00+00:00,2022-02-08T07:20:39.984346+00:00,2022-02-08T07:20:39.984346+00:00,1570003200,IE,474.03,522.02,327.25,306.74,2418,0,20,676.17,0,3114.18,entsoe.eu,80.93,15.41,88.17,11.83,,,,385.5,76,,192.5,1287,477,0,114.01,0,22.26,429.18,180.87,53.67,200.54,1612,477.11,2.23,0,22.3,,20,536,266.87,140.18,459.23,0.33,-1.83,30.83,280.34,277.16,0,78.24,,3960,530,,,107
2019-10-02T09:00:00+00:00,2022-02-08T07:17:02.676490+00:00,2022-02-15T01:33:05.629046+00:00,1570006800,IE,483.06,538.01,327.25,299.57,2381.5,0,21.5,695,0,3098,entsoe.eu,82.69,13.79,91.18,8.82,,,,385,31.5,,159,1328,478,0,109.05,0,20.79,430.61,140.9,78.48,165.33,1650.46,478.02,2.85,0,21.5,,21.5,536,254.57,159,451.26,0.14,-1.6,70,281.76,277.71,0.01,78.24,,3984,530,,,86
2019-10-02T10:00:00+00:00,2022-02-08T07:20:39.984346+00:00,2022-02-08T07:20:39.984346+00:00,1570010400,IE,485.88,544.75,327.25,294.09,2350.5,0,21.5,703.75,0,3075.75,entsoe.eu,83.1,13.36,92.37,7.63,,,,385,32.5,,127,1328.5,477.5,0,108.64,0,21.43,432.43,137.58,97.45,132.86,1643.6,477.5,2.75,0,21.5,,21.5,536,245.33,167.75,449.87,0.03,-1.81,114.17,282.87,277.68,0.01,78.24,,3996,530,,,68
2019-10-02T11:00:00+00:00,2022-02-08T07:20:39.984346+00:00,2022-02-08T07:20:39.984346+00:00,1570014000,IE,485.72,545.1,327.25,297.87,2328.5,0,21,718.33,0,3067.82,entsoe.eu,82.93,13.37,92.3,7.7,,,,385,32.5,,127.5,1307,476.5,0,113.43,0,23.49,435.08,127.94,104.06,133.34,1629.37,476.5,3.48,0,21.13,,21,536,247.57,182.32,445.73,-0.23,-1.67,161.67,283.69,277.51,0.02,78.25,,4023,530,,,59
2019-10-02T12:00:00+00:00,2022-02-08T07:17:02.676490+00:00,2022-02-15T01:27:55.963706+00:00,1570017600,IE,489.79,543.22,327.25,305.35,2303.5,0,20.5,649.23,0,2973.22,entsoe.eu,83.49,13.01,91.78,8.22,,,,382.5,19.5,,151,1275,475.5,0,104.1,0,21.5,427.82,104.2,86.45,152.47,1575.96,475.52,3.28,0,21.94,,20.5,477,252.08,172.22,452.89,-0.44,-1.25,198.25,284.16,277.42,0.02,78.24,,4079,530,,,55
2019-10-02T13:00:00+00:00,2022-02-08T07:20:39.984346+00:00,2022-02-08T07:20:39.984346+00:00,1570021200,IE,480.52,537.57,327.25,301.02,2268.5,0,20,703.9,0,2992.4,entsoe.eu,82.12,14.01,90.93,9.07,,,,364,14,,173.5,1246,471,0,115.78,0,24.05,408.7,109.27,87.52,178.03,1574.68,471,3.37,0,20,,20,536,252.44,167.9,456.09,-0.47,-0.65,412.5,284.37,277.41,0,78.24,,4015,530,,,54
2019-10-02T14:00:00+00:00,2022-02-08T07:17:02.676490+00:00,2022-02-15T01:27:56.415400+00:00,1570024800,IE,482.55,536.46,327.25,312.45,2288,0,20,706.98,0,3014.97,entsoe.eu,82.29,13.8,90.58,9.42,,,,373.5,21,,176.5,1246,471,0,117.94,0,26.31,424.41,112.74,73.58,182.28,1582.86,471.11,2.93,0,20.83,,20,536,264.79,170.97,461.85,-0.36,-0.13,381.67,284.36,277.53,0.01,71,,4031,530,,,64
2019-10-02T15:00:00+00:00,2022-02-08T07:20:31.772237+00:00,2022-02-15T01:33:05.629046+00:00,1570028400,IE,488.62,536.47,327.25,322.97,2395.5,0,20,672.52,0,3088.03,entsoe.eu,82.83,13.29,89.98,10.02,,,,393.5,46,,176,1245.5,534.5,0,119.73,0,26.61,446.68,131.95,48.07,183.49,1574.52,534.65,2.3,0,20.03,,20,536,279.2,136.53,494.83,-0.2,0.36,343.33,284.23,277.68,0.01,78.24,,4097,530,,,87
2019-10-02T16:00:00+00:00,2022-02-08T07:20:31.772237+00:00,2022-02-15T01:27:55.963706+00:00,1570032000,IE,493,539.92,327.25,327.72,2507.5,0,64,647.73,0,3219.22,entsoe.eu,82.05,13.96,88.05,11.95,,,,456,67,,177,1249.5,558,0,128.48,0,25.86,505.25,147.23,21.39,187.88,1575.67,558.09,2.58,0,66.79,,64,536,288.63,111.72,515.28,-0.46,0.71,304.17,283.94,278.17,0.02,78.24,,4232,530,,,112
2019-10-02T17:00:00+00:00,2022-02-08T07:20:31.772237+00:00,2022-02-15T01:31:44.838095+00:00,1570035600,IE,485.99,529.63,327.25,324.88,2580.5,0,110,590.67,0,3281.18,entsoe.eu,80.43,15.77,85.26,14.74,,,,464.5,91,,195.5,1306.5,523,0,124.43,0,24.76,496.81,163.44,1.84,206.26,1615.84,523.27,3.43,0,121.1,,110,536,305.81,54.67,511.77,-0.42,0.83,264,283.28,278.63,0.02,78.24,,4311,530,,,134
2019-10-02T18:00:00+00:00,2022-02-08T07:20:31.772237+00:00,2022-02-15T01:27:55.963706+00:00,1570039200,IE,479.66,517.5,327.25,340.68,2658.5,0,108,605.5,0,3372,entsoe.eu,79.21,17.1,83.43,16.57,,,,485.5,154,,196.5,1333.5,489,0,124.29,0,24.54,523.45,216.02,0.06,202.94,1655,489.3,3.29,0,133.1,,108,536,315.89,69.5,531.85,-0.96,0.75,225.25,281.79,277.51,0.02,78.24,,4264,530,,,169
2019-10-02T19:00:00+00:00,2022-02-08T07:17:15.526544+00:00,2022-02-15T01:31:44.838095+00:00,1570042800,IE,460.91,492.13,327.25,338.1,2625,0,82,577.98,0,3284.97,entsoe.eu,77.27,18.94,80.83,19.17,,,,414.5,243,,194,1301,472.5,0,124.57,0,24.53,444.71,300.84,0.03,196.29,1618.43,472.8,2.43,0,100.35,,82,505,312.31,72.97,516.57,-1.42,1.12,0,280.97,277.23,0,61.38,,4415,512,,,236
2019-10-02T20:00:00+00:00,2022-02-08T07:20:31.772237+00:00,2022-02-08T07:20:31.772237+00:00,1570046400,IE,439.87,458.01,327.25,300.56,2668.5,0,19.5,335,59.3,2963.7,entsoe.eu,75.59,21.59,77.94,22.06,,,,335,378,,195.5,1283.5,476.5,0,83.67,0,16.33,332.53,407.88,0.01,193.06,1438.96,467.26,1.53,0,22.47,,19.5,335,300.56,-59.3,431.85,-1.58,1.53,0,280.45,277.06,0,47.63,,4183,321,,,345
2019-10-02T21:00:00+00:00,2022-02-08T07:20:31.772237+00:00,2022-02-15T01:27:55.963706+00:00,1570050000,IE,440.99,445.98,327.25,292.38,2631,0,24,70,147.62,2577.38,entsoe.eu,75.4,23.93,75.93,24.07,,,,303.5,432.5,,182.5,1236,476.5,0,17.07,0,3.71,287.32,417.27,0,172.93,1205.01,450.74,0.35,0,22.97,,24,70,292.38,-147.62,441.04,-1.96,1.87,0,280.53,277.01,0,40.06,,3784,89,,,468
2019-10-02T22:00:00+00:00,2022-02-08T07:17:15.526544+00:00,2022-02-15T01:31:44.838095+00:00,1570053600,IE,381.72,390.15,327.25,289.77,2252,67.5,0,168.7,0,2353.2,entsoe.eu,65.65,31.92,66.78,33.22,,,,301.5,570,,173,1024.5,183,0,57.18,0,11.25,293.63,565.39,0,166.43,1075.1,175.09,1.16,0,7.97,,-67.5,165,256.19,3.7,408.29,-1.91,2.27,0,280.38,277.16,0,41,,3345,160,,,573
2019-10-02T23:00:00+00:00,2022-02-08T07:17:02.676490+00:00,2022-02-15T01:27:56.415400+00:00,1570057200,IE,321.41,320.73,,327.77,2205.5,188,0,124.25,0,2141.75,entsoe.eu,54.78,43.84,54.45,45.55,,,,302.5,832.5,,172,862.5,36,0,29.63,0,5.85,285.07,774.54,0,158.52,854.52,33.11,0.51,0,0,,-188,75,251.18,49.25,424.73,-1.91,2.6,0,280.38,277.36,0,35.3,,2908,69,,,481
2019-10-03T00:00:00+00:00,2022-02-08T07:20:31.772237+00:00,2022-02-08T07:20:31.772237+00:00,1570060800,IE,259.02,258.75,,,2495,222.5,0,0,183.8,2088.7,entsoe.eu,42.6,57.4,42.55,57.45,,,,308,1259,,174.5,717.5,36,0,0,0,0,257.92,1052.82,0,146.13,601.69,30.15,0,0,0,,-222.5,-91,252.94,-92.8,257.42,-1.83,2.82,0,280.2,277.44,0,31.61,,2706,-103,,,616
2019-10-03T01:00:00+00:00,2022-02-08T07:17:21.012786+00:00,2022-02-08T07:17:21.012786+00:00,1570064400,IE,196.38,196.4,,,2561,221,0,0,287.95,2052.05,entsoe.eu,32.04,67.96,32.04,67.96,,,,223.5,1566,,174.5,561,36,0,0,0,0,179.08,1254.85,0,139.82,449.46,28.85,0,0,0,,-221,-228,196.39,-59.95,196.89,-2.33,3.05,0,280.33,277.44,0,28.87,,2562,-228,,,756
2019-10-03T02:00:00+00:00,2022-02-08T07:20:39.984346+00:00,2022-02-08T07:20:39.984346+00:00,1570068000,IE,175.06,174.73,,395.78,2501,220,0,0,258.43,2022.57,entsoe.eu,29.25,70.75,29.19,70.81,,,,157.5,1598.5,,172.5,537.5,35,0,0,0,0,127.71,1291.76,0,139.29,435.55,28.26,0,0,0,,-220,-255,174.95,-3.42,250.47,-2.71,3.38,0,280.48,277.48,0,28.43,,2485,-254,,,913
2019-10-03T03:00:00+00:00,2022-02-08T07:17:15.526544+00:00,2022-02-08T07:17:15.526544+00:00,1570071600,IE,181.21,175.76,,372.72,2612.5,216.5,0,74.67,468,2002.68,entsoe.eu,30.66,69.34,29.67,70.33,,,,155,1661,,176.5,584,36,0,0,0,0,123.56,1257.12,0,131.56,463.6,26.84,0,0,0,,-216.5,-468,181.34,74.67,372.72,-3.4,3.9,0,281.22,277.99,0,28.13,,2442,-465,,,1089
2019-10-03T04:00:00+00:00,2022-02-08T07:20:39.984346+00:00,2022-02-08T07:20:39.984346+00:00,1570075200,IE,179,171.48,,337.45,2704.5,213.5,0,128.43,504,2115.43,entsoe.eu,30.27,69.73,28.9,71.1,,,,156.5,1748.5,,174.5,589,36,0,0,0,0,129.41,1344.88,0,130.3,483.96,26.88,0,0,0,,-213.5,-504,179.02,128.43,337.45,-3.75,4.41,0,281.27,278.35,0,25.45,,2465,-500,,,1281
2019-10-03T05:00:00+00:00,2022-02-08T07:17:15.526544+00:00,2022-02-08T07:17:15.526544+00:00,1570078800,IE,169.32,165.56,327.25,319.36,2857.5,60,0,64.53,504,2358.03,entsoe.eu,28.02,71.98,27.46,72.54,,,,171,1896.5,,173.5,580.5,36,0,0,0,0,144.11,1548.93,0,139.31,487.61,28.92,0,0,9.15,,-60,-504,169.68,64.53,319.36,-3.7,4.97,0,281.46,278.79,0.01,25,,2604,-500,,,1470
2019-10-03T06:00:00+00:00,2022-02-08T07:17:02.676490+00:00,2022-02-08T07:17:02.676490+00:00,1570082400,IE,164.74,163.61,327.25,,3412.5,0,23.5,0,567.5,2868.5,entsoe.eu,26.75,73.25,26.75,73.25,,,,220,2322,,171.5,663,36,0,0,0,0,183.67,1938.48,0,143.16,553.53,30.05,0,0,19.61,,23.5,-504,164.62,-63.5,165.31,-3.77,5.82,0,282.03,279.14,0.01,45,,3121,-500,,,1661
2019-10-03T07:00:00+00:00,2022-02-08T07:17:15.526544+00:00,2022-02-08T07:17:15.526544+00:00,1570086000,IE,180.04,179.35,327.25,,3656.5,0,17,0,546.83,3126.68,entsoe.eu,29.28,70.72,29.28,70.72,,,,280,2407,,174,759.5,36,0,0,0,0,238.33,2048.68,0,148.1,646.46,30.64,0,0,14.47,,17,-504,180.07,-42.83,179.38,-4.52,6.32,0,282.67,279.64,0.01,49,,3809,-500,,,1847
2019-10-03T08:00:00+00:00,2022-02-08T07:17:02.676490+00:00,2022-02-08T07:17:02.676490+00:00,1570089600,IE,173.71,172.87,327.25,232.95,3704,0,16,0,506.25,3213.75,entsoe.eu,28.04,71.96,28.01,71.99,,,,279.5,2472,,190,726.5,36,0,0,0,0,241.64,2135.03,0,163.64,628.65,31,0,0,13.78,,16,-504,173.74,-2.25,201.82,-5.44,7.15,28.33,283.33,280.47,0.02,35,,3948,-500,,,2023
2019-10-03T09:00:00+00:00,2022-02-08T07:17:15.526544+00:00,2022-02-08T07:17:15.526544+00:00,1570093200,IE,151.08,148.11,327.25,226.73,3651,0,15,108.6,505,3269.6,entsoe.eu,24.05,75.95,23.61,76.39,,,,235.5,2589.5,,196,594,36,0,0,0,0,212.39,2300.57,0,169.78,542.69,31.18,0,0,12.99,,15,-505,151.11,108.6,226.73,-6.14,8.38,56.67,284.6,281.68,0.24,28.15,,4020,-500,,,2164
